City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
283,karaidel,94,RU,1571195638,91,55.83,56.91,34.51999999999996,4.295
284,handan,100,CN,1571195638,49,36.58,114.48,53.95999999999998,2.127
285,inuvik,90,CA,1571195639,85,68.36,-133.71,21.469999999999956,3.6
286,flagstaff,1,US,1571195639,33,35.2,-111.65,56.26400000000004,3.713
287,port said,0,EG,1571195639,50,25.34,30.55,74.11999999999996,5.551
288,cedar city,1,US,1571195640,18,37.68,-113.06,52.069999999999965,3.6
289,coahuayana,83,MX,1571195640,91,18.62,-100.35,74.84000000000003,0.758
290,waipawa,100,NZ,1571195640,93,-39.94,176.59,55.274000000000015,3.13
291,cabra,4,ES,1571195640,75,37.47,-4.43,52.26799999999999,1.353
292,muros,90,ES,1571195640,100,42.77,-9.06,65.26400000000004,8.2
293,port arthur,90,US,1571195641,88,29.9,-93.93,79.06999999999996,2.6
294,labuhan,43,ID,1571195641,48,-2.54,115.51,95.0,0.441
295,ciudad valles,5,MX,1571195641,96,21.99,-99.01,75.01999999999995,1.476
296,rozzano,4,IT,1571195642,100,45.38,9.15,56.26400000000004,3.1
297,salinopolis,80,BR,1571195642,82,-0.61,-47.36,81.5,7.008
298,kuandian,0,CN,1571195642,45,40.73,124.78,52.51999999999996,0.554
299,talaya,75,RU,1571195642,93,55.79,84.89,45.266000000000005,7.0
300,rio grande,100,BR,1571195643,84,-32.03,-52.1,61.51999999999996,10.105
301,kaitangata,100,NZ,1571195643,72,-46.28,169.85,53.27599999999999,1.79
302,araouane,0,ML,1571195643,19,18.9,-3.53,89.05999999999997,5.712
303,tiksi,99,RU,1571195643,87,71.64,128.87,17.41999999999996,2.958
304,zhengjiatun,0,CN,1571195644,26,43.51,123.51,57.91999999999996,1.531
305,datong,100,CN,1571195644,49,40.09,113.3,49.819999999999965,2.384
306,zaysan,61,KZ,1571195644,43,47.47,84.87,51.08000000000004,1.455
307,skerries,75,IE,1571195645,93,53.58,-6.11,50.26999999999996,6.2
308,half moon bay,5,US,1571195645,76,37.46,-122.43,65.26400000000004,2.6
309,luderitz,0,NA,1571195645,77,-26.65,15.16,59.26999999999996,5.1
310,lima,90,PE,1571195646,88,-12.06,-77.04,62.86999999999996,6.2
311,necochea,88,AR,1571195646,85,-38.55,-58.74,48.272000000000034,3.13
312,tiruchchirappalli,90,IN,1571195646,94,10.82,78.68,79.06999999999996,2.1
313,simpang,21,ID,1571195647,82,4.36,96.17,82.58000000000004,1.051
314,okhotsk,3,RU,1571195647,49,59.36,143.24,24.98000000000004,8.64
315,zyryanovsk,95,KZ,1571195647,62,49.74,84.27,44.05999999999998,3.39
316,trofors,0,NO,1571195648,60,65.54,13.39,41.26999999999996,3.1
317,kaeo,0,NZ,1571195648,83,-35.1,173.78,65.26400000000004,7.151
318,lakes entrance,100,AU,1571195648,86,-37.88,147.99,60.27799999999996,5.505
319,yangambi,100,CD,1571195648,99,0.77,24.47,69.08000000000004,0.885
320,yafran,97,LY,1571195649,67,32.06,12.53,67.81999999999996,3.29
321,san cristobal,100,HN,1571195649,96,14.68,-86.92,66.91999999999996,0.756
322,omboue,98,GA,1571195649,96,-1.57,9.26,73.94000000000003,0.854
323,hervey bay,90,AU,1571195649,57,-25.3,152.85,80.86999999999996,8.2
324,mount isa,64,AU,1571195650,11,-20.73,139.49,106.06999999999996,8.7
325,aswan,75,EG,1571195650,32,24.09,32.9,84.46999999999997,3.1
326,sidi ali,2,DZ,1571195650,75,36.1,0.42,59.900000000000006,0.388
327,piacabucu,14,BR,1571195650,84,-10.41,-36.43,74.84000000000003,4.896
328,meiktila,54,MM,1571195650,73,20.88,95.86,82.04000000000002,2.809
329,marawi,36,PH,1571195651,76,8.0,124.29,85.26199999999996,2.24
330,dumabato,57,PH,1571195651,79,16.32,121.7,79.15999999999998,1.886
331,staryy nadym,100,RU,1571195651,81,65.61,72.68,29.65999999999998,10.328
332,hovd,20,NO,1571195651,80,63.83,10.7,41.26999999999996,8.7
333,tynda,33,RU,1571195652,50,55.15,124.74,37.94000000000002,1.232
334,oga,75,IT,1571195652,98,46.46,10.35,39.469999999999956,0.5
335,san rafael,0,AR,1571195652,72,-34.61,-68.33,46.4,2.992
336,aitape,97,PG,1571195652,67,-3.15,142.36,84.2,1.913
337,chino valley,1,US,1571195653,26,34.76,-112.45,66.27200000000005,2.1
338,amapa,40,HN,1571195653,94,15.09,-87.97,79.06999999999996,1.0
339,mapiripan,100,CO,1571195653,97,2.89,-72.13,73.75999999999999,1.182
340,upernavik,98,GL,1571195653,95,72.79,-56.15,26.95999999999998,4.8
341,contamana,28,PE,1571195653,70,-7.35,-75.01,78.08000000000004,0.98
342,cristalina,1,BR,1571195654,35,-16.77,-47.61,72.5,1.712
343,marzuq,40,YE,1571195654,63,14.4,46.47,69.08000000000004,0.395
344,vega de alatorre,24,MX,1571195654,77,20.03,-96.65,81.14000000000001,1.752
345,emmett,1,US,1571195654,47,43.87,-116.5,57.469999999999956,1.5
346,tezu,0,IN,1571195655,51,27.93,96.16,79.15999999999998,1.18
347,boende,100,CD,1571195655,98,-0.28,20.88,69.98000000000005,1.25
348,jiuquan,67,CN,1571195655,39,39.73,98.49,46.94000000000002,2.755
349,kuytun,0,RU,1571195655,69,54.34,101.51,41.35999999999998,2.236
350,sarulesti,75,RO,1571195656,93,44.42,26.65,55.274000000000015,2.1
351,chihuahua,40,MX,1571195656,93,28.66,-106.08,65.26400000000004,4.551
352,ngunguru,10,NZ,1571195656,64,-35.62,174.5,64.27400000000002,8.49
353,oktyabrskiy,11,RU,1571195657,85,55.61,37.97,34.06999999999996,1.0
354,san anselmo,1,US,1571195657,76,37.97,-122.56,62.86999999999996,3.6
355,novikovo,0,RU,1571195657,94,51.15,37.89,47.11999999999996,3.602
356,hamilton,40,CA,1571195657,82,43.26,-79.87,56.26400000000004,7.7
357,pajarito,66,CO,1571195658,81,5.29,-72.7,62.6,1.322
358,morondava,0,MG,1571195658,85,-20.3,44.28,69.98000000000005,1.119
359,bulancak,75,TR,1571195658,82,40.94,38.23,64.66999999999996,2.6
360,osakarovka,100,KZ,1571195658,81,50.56,72.58,45.68000000000004,13.519
361,alofi,40,NU,1571195659,74,-19.06,-169.92,82.66999999999996,5.1
362,north bend,1,US,1571195659,71,43.41,-124.22,57.272000000000034,2.6
363,luena,69,AO,1571195659,94,-11.78,19.91,61.7,2.778
364,srednekolymsk,98,RU,1571195660,90,67.46,153.71,19.759999999999977,6.381
365,samut songkhram,86,TH,1571195660,85,13.41,100.0,81.31999999999996,4.814
366,derzhavinsk,100,KZ,1571195660,78,51.1,66.31,53.05999999999998,10.657
367,shilka,0,RU,1571195660,38,51.85,116.03,47.48000000000004,2.808
368,goderich,100,CA,1571195660,80,43.74,-81.71,54.266000000000005,8.94
369,doha,0,QA,1571195661,79,25.29,51.53,84.46999999999997,3.1
370,alpena,90,US,1571195661,93,45.06,-83.43,49.26199999999996,5.7
371,beba,75,CU,1571195661,88,22.44,-79.73,77.26999999999995,3.1
372,huarmey,94,PE,1571195662,81,-10.07,-78.15,60.8,1.036
373,amga,98,RU,1571195662,79,60.89,131.98,24.08000000000004,2.272
374,barstow,1,US,1571195662,27,31.46,-103.39,73.66999999999996,7.7
375,kagalnitskaya,0,RU,1571195662,61,46.88,40.15,54.859999999999985,2.545
376,emerald,0,AU,1571195663,34,-23.53,148.16,95.26999999999995,6.2
377,deputatskiy,4,RU,1571195663,91,69.3,139.9,8.059999999999977,1.568
378,yerofey pavlovich,6,RU,1571195663,52,53.97,121.97,41.719999999999956,0.909
379,cabedelo,20,BR,1571195663,94,-6.97,-34.84,73.66999999999996,2.6
380,iglino,90,RU,1571195664,93,54.82,56.41,41.26999999999996,6.0
381,mandalgovi,1,MN,1571195664,15,45.76,106.27,42.25999999999998,5.534
382,imbituba,90,BR,1571195664,93,-28.24,-48.67,64.66999999999996,2.6
383,nantucket,1,US,1571195665,93,41.28,-70.1,56.26400000000004,2.201
384,te anau,22,NZ,1571195665,76,-45.41,167.72,53.24000000000002,1.949
385,pakxe,45,LA,1571195665,70,15.12,105.78,86.26999999999995,2.1
386,senanga,4,ZM,1571195665,20,-16.1,23.3,71.78000000000004,5.276
387,touho,0,NC,1571195666,37,-20.78,165.23,78.61999999999996,3.783
388,paracuru,75,BR,1571195666,74,-3.41,-39.03,80.86999999999996,6.2
389,oytal,0,KZ,1571195666,44,42.91,73.27,54.319999999999965,1.828
390,toamasina,75,MG,1571195666,94,-18.17,49.38,70.06999999999996,2.1
391,sao felix do xingu,100,BR,1571195667,97,-6.64,-51.99,70.15999999999998,1.929
392,luangwa,0,MZ,1571195667,64,-15.62,30.4,73.04000000000002,5.943
393,lichinga,79,MZ,1571195667,81,-13.3,35.25,64.4,3.994
394,bom jesus da lapa,0,BR,1571195667,45,-13.25,-43.41,76.81999999999996,2.28
395,willowmore,0,ZA,1571195668,36,-33.3,23.49,53.95999999999998,1.264
396,puerto colombia,75,CO,1571195668,88,10.99,-74.96,82.66999999999996,3.1
397,uberlandia,2,BR,1571195668,39,-18.92,-48.28,79.06999999999996,4.1
398,toktogul,0,KG,1571195669,98,41.87,72.95,38.26400000000003,0.583
399,napanee,75,CA,1571195669,81,44.25,-76.95,50.26999999999996,2.6
400,kilindoni,48,TZ,1571195669,82,-7.91,39.67,79.88000000000005,5.971
401,palmer,20,AU,1571195670,59,-34.85,139.16,63.266000000000005,6.7
402,warrington,100,GB,1571195670,93,53.39,-2.59,53.27599999999999,4.1
403,gat,20,SN,1571195670,88,14.69,-16.54,75.46999999999997,2.1
404,chapais,90,CA,1571195670,100,49.78,-74.86,35.86999999999996,2.1
405,la roche-sur-yon,90,FR,1571195670,82,46.67,-1.43,62.86999999999996,7.7
406,malvern,90,GB,1571195671,93,52.12,-2.33,55.66999999999996,3.6
407,grants pass,1,US,1571195671,59,42.44,-123.33,61.069999999999965,1.31
408,awjilah,46,LY,1571195671,39,29.14,21.3,73.75999999999999,3.764
409,pryazha,100,RU,1571195672,91,61.69,33.62,34.06999999999996,1.443
410,victor harbor,20,AU,1571195672,59,-35.55,138.62,62.27599999999999,6.7
411,dubasari,90,MD,1571195672,100,47.26,29.16,51.27799999999996,0.5
412,takoradi,63,GH,1571195672,92,4.89,-1.75,76.45999999999998,3.809
413,peace river,90,CA,1571195673,93,56.23,-117.29,37.66999999999996,3.1
414,taitung,40,TW,1571195673,58,22.76,121.15,82.66999999999996,6.2
415,grand gaube,40,MU,1571195673,69,-20.01,57.66,75.46999999999997,4.6
416,linxia,22,CN,1571195673,60,35.6,103.21,42.44000000000002,2.44
417,winnemucca,1,US,1571195674,18,40.97,-117.74,58.26199999999996,0.688
418,praxedis guerrero,5,MX,1571195674,25,31.37,-106.02,75.27200000000005,1.5
419,christchurch,53,NZ,1571195674,82,-43.53,172.64,61.26799999999999,2.6
420,lagoa,0,PT,1571195674,82,37.14,-8.45,60.27799999999996,1.5
421,port hawkesbury,40,CA,1571195674,93,45.62,-61.36,53.27599999999999,2.6
422,zatyshshya,0,UA,1571195675,63,47.33,29.87,51.98000000000005,2.298
423,yerbogachen,76,RU,1571195675,91,61.28,108.01,39.55999999999998,4.14
424,clyde river,90,CA,1571195675,85,70.47,-68.59,25.069999999999958,3.1
425,tubuala,40,PA,1571195675,83,9.52,-79.03,79.06999999999996,2.1
426,sibolga,3,ID,1571195676,65,1.74,98.78,84.91999999999996,1.08
427,kruisfontein,0,ZA,1571195676,59,-34.0,24.73,56.65999999999998,2.118
428,lesosibirsk,100,RU,1571195676,77,58.22,92.49,47.84000000000002,4.725
429,prieska,0,ZA,1571195676,20,-29.67,22.74,58.280000000000044,2.293
430,wanaka,93,NZ,1571195677,73,-44.7,169.14,51.98000000000005,2.346
431,pueblo nuevo,90,AR,1571195677,66,-32.93,-68.73,48.469999999999956,0.546
432,kearney,1,US,1571195677,60,40.7,-99.08,41.26999999999996,4.1
433,dongsheng,100,CN,1571195677,90,29.72,112.52,54.68000000000004,4.96
434,vetapalem,100,IN,1571195678,89,15.78,80.32,78.80000000000001,4.521
435,port keats,63,AU,1571195678,49,-14.25,129.55,88.7,5.388
436,hualmay,12,PE,1571195678,86,-11.1,-77.61,58.1,1.35
437,broken hill,95,AU,1571195678,36,-31.97,141.45,75.46999999999997,8.2
438,voh,0,NC,1571195679,63,-20.95,164.69,70.88000000000005,8.044
439,abalak,81,NE,1571195679,18,15.46,6.28,87.08000000000004,2.726
440,rongcheng,100,CN,1571195679,57,37.16,122.42,57.272000000000034,3.308
441,kologriv,96,RU,1571195679,95,58.83,44.31,32.719999999999956,2.076
442,tabas,0,IR,1571195680,21,33.6,56.92,59.26999999999996,1.0
443,beringovskiy,100,RU,1571195680,94,63.05,179.32,39.91999999999996,12.365
444,adrar,87,DZ,1571195680,23,27.87,-0.29,77.26999999999995,2.6
445,sorong,31,ID,1571195680,90,-0.86,131.25,82.04000000000002,1.258
446,bilibino,88,RU,1571195681,90,68.06,166.44,21.01999999999996,1.38
447,buloh kasap,75,MY,1571195681,62,2.55,102.76,89.86999999999996,2.1
448,moranbah,0,AU,1571195681,16,-22.0,148.04,96.8,3.235
449,praia,0,BR,1571195682,41,-20.25,-43.81,75.46999999999997,4.1
450,stromness,20,CA,1571195682,71,42.87,-79.55,55.274000000000015,4.191
451,vaitape,44,PF,1571195682,76,-16.52,-151.75,80.05999999999997,4.35
452,kozulka,0,UA,1571195682,93,50.04,23.8,48.469999999999956,3.0
453,frunze,6,KZ,1571195683,70,43.71,77.27,46.66999999999996,8.03
454,conceicao do araguaia,100,BR,1571195683,88,-8.26,-49.26,71.41999999999996,0.468
455,mnogovershinnyy,100,RU,1571195683,58,53.94,139.92,34.88000000000004,3.027
456,carman,90,CA,1571195683,100,49.51,-98.0,37.274000000000015,3.1
457,torbat-e jam,0,IR,1571195684,37,35.24,60.63,48.74000000000002,1.836
458,el seibo,20,DO,1571195684,100,18.76,-69.04,71.86999999999996,2.718
459,matara,94,BI,1571195684,77,-3.48,29.48,60.8,2.311
460,betlitsa,11,RU,1571195684,92,54.01,33.96,42.8,2.843
461,florianopolis,90,BR,1571195685,93,-27.6,-48.55,68.26999999999995,2.6
462,kirkland lake,90,CA,1571195685,93,48.15,-80.03,44.86999999999996,3.6
463,oxelosund,90,SE,1571195685,100,58.67,17.1,50.26999999999996,4.1
464,chandpur,0,BD,1571195685,70,23.22,90.65,82.94000000000003,1.591
465,beberibe,75,BR,1571195686,74,-4.18,-38.13,80.86999999999996,6.2
466,meulaboh,51,ID,1571195686,78,4.14,96.13,80.78000000000004,0.844
467,mildura,40,AU,1571195686,55,-34.18,142.16,66.46999999999997,6.2
468,kakonko,100,TZ,1571195686,65,-3.28,30.97,68.9,1.402
469,kodino,100,RU,1571195687,97,63.72,39.64,32.35999999999998,2.127
470,torbay,90,CA,1571195687,87,47.66,-52.73,47.26400000000003,5.7
471,saint-joseph,0,FR,1571195687,71,43.56,6.97,63.266000000000005,1.0
472,zyryanka,100,RU,1571195687,91,65.73,150.89,22.819999999999958,7.403
473,rawson,0,AR,1571195688,79,-43.3,-65.11,49.280000000000044,9.029
474,agadez,1,NE,1571195688,26,16.97,7.99,84.46999999999997,2.6
475,rio cuarto,90,AR,1571195688,100,-33.13,-64.35,46.66999999999996,2.6
476,novoseleznevo,99,RU,1571195689,88,55.68,69.21,40.280000000000044,3.523
477,saint-pierre,75,FR,1571195689,93,48.95,4.24,52.26799999999999,6.2
478,middletown,75,US,1571195689,68,39.52,-84.4,68.26999999999995,4.1
479,coquimbo,0,CL,1571195690,88,-29.95,-71.34,56.11999999999996,2.004
480,brumunddal,100,NO,1571195690,98,60.89,10.94,40.26199999999996,3.13
481,codrington,0,AU,1571195690,28,-28.95,153.24,95.26999999999995,5.7
482,monopoli,70,IT,1571195690,93,40.95,17.3,68.26999999999995,3.1
483,goure,100,NE,1571195691,41,13.98,10.27,87.80000000000001,5.142
484,avezzano,44,IT,1571195691,91,42.03,13.43,64.27400000000002,0.89
485,ovsyanka,57,RU,1571195691,45,53.58,126.91,41.54000000000002,2.673
486,katherine,12,AU,1571195691,16,-14.47,132.26,98.86999999999996,4.1
487,muzhi,100,RU,1571195692,76,65.4,64.7,30.01999999999996,3.769
488,kokstad,0,ZA,1571195692,79,-30.55,29.42,48.91999999999996,1.506
489,oswego,1,US,1571195692,57,37.17,-95.11,53.86999999999996,3.6
490,nemuro,75,JP,1571195692,50,43.32,145.57,55.66999999999996,6.7
491,cockburn town,9,TC,1571195693,74,21.46,-71.14,83.84000000000003,3.914
492,puerto quijarro,1,BO,1571195693,75,-19.0,-57.72,69.80000000000001,1.385
493,brigantine,1,US,1571195693,81,39.41,-74.36,62.27599999999999,2.466
494,beloha,68,MG,1571195693,76,-25.17,45.06,69.44000000000003,7.861
495,sistranda,20,NO,1571195694,80,63.73,8.83,39.469999999999956,8.7
496,wairoa,100,NZ,1571195694,93,-39.04,177.43,58.26199999999996,6.71
497,karratha,0,AU,1571195694,65,-20.74,116.85,77.18000000000004,5.314
498,olinda,90,AU,1571195694,55,-37.84,145.39,66.46999999999997,3.6
499,saint anthony,1,US,1571195695,52,43.97,-111.68,46.274000000000015,2.119
500,bayonne,19,FR,1571195695,59,43.49,-1.48,65.26400000000004,4.1
501,santa isabel,1,MX,1571195695,33,32.63,-115.58,84.46999999999997,2.1
502,kaseda,20,JP,1571195696,56,31.42,130.32,73.66999999999996,2.1
503,yanam,75,IN,1571195696,78,16.73,82.22,82.66999999999996,2.6
504,bambanglipuro,64,ID,1571195697,54,-7.95,110.28,85.28000000000004,6.239
505,gilbues,65,BR,1571195697,52,-9.83,-45.34,78.25999999999999,1.197
506,manoharpur,0,IN,1571195697,70,22.35,85.21,76.64000000000001,1.519
507,nizamabad,34,IN,1571195697,73,18.67,78.1,75.38000000000005,1.929
508,mizdah,72,LY,1571195698,90,31.45,12.98,63.5,1.753
509,riedlingen,100,DE,1571195698,81,48.15,9.47,50.26999999999996,3.1
510,kimbe,100,PG,1571195698,70,-5.56,150.15,84.74000000000002,2.106
511,karakol,10,KG,1571195699,37,42.49,78.39,44.05999999999998,1.053
512,brae,100,GB,1571195699,100,60.4,-1.35,52.069999999999965,9.8
513,pisco,0,PE,1571195699,88,-13.71,-76.2,64.27400000000002,0.653
514,naze,20,NG,1571195699,94,5.43,7.07,73.66999999999996,0.833
515,abu dhabi,0,AE,1571195699,69,24.47,54.37,80.86999999999996,2.1
516,ojinaga,1,US,1571195700,94,29.56,-104.41,70.06999999999996,1.63
517,kieta,100,PG,1571195700,75,-6.22,155.63,84.01999999999995,4.144
518,tessalit,0,ML,1571195700,17,20.2,1.01,83.48000000000005,5.87
519,mae hong son,20,MM,1571195701,74,19.3,97.96,79.06999999999996,1.109
520,miraflores,67,PE,1571195701,24,-16.39,-71.52,57.469999999999956,1.0
521,atchison,1,US,1571195701,60,39.56,-95.12,50.26999999999996,4.6
522,manono,99,CD,1571195702,90,-7.3,27.4,70.34000000000003,1.697
523,evensk,100,RU,1571195702,75,61.92,159.24,24.44000000000002,5.928
524,suihua,0,CN,1571195702,31,46.64,126.99,49.280000000000044,2.261
525,lavrentiya,80,RU,1571195703,81,65.58,-170.99,35.95999999999998,9.171
526,belyy yar,100,RU,1571195703,53,53.6,91.39,52.069999999999965,6.0
527,peniche,100,PT,1571195703,87,39.36,-9.38,60.27799999999996,3.1
528,viedma,47,AR,1571195703,93,-40.81,-62.99,39.55999999999998,3.487
529,rudnichnyy,98,RU,1571195704,96,59.7,60.29,33.61999999999996,3.183
530,erenhot,100,CN,1571195704,17,43.65,111.97,45.31999999999996,2.026
531,flinders,78,AU,1571195704,64,-34.58,150.85,81.26600000000002,4.1
532,batagay-alyta,84,RU,1571195704,80,67.8,130.41,17.41999999999996,2.923
533,maragogi,9,BR,1571195705,77,-9.01,-35.22,77.71999999999997,7.198
534,egvekinot,7,RU,1571195705,91,66.32,-179.17,24.61999999999996,6.586
535,port-gentil,94,GA,1571195705,86,-0.72,8.78,78.98000000000005,4.378
536,bom jesus,20,BR,1571195705,54,-9.08,-44.36,77.54000000000002,1.193
537,bakel,72,SN,1571195706,58,14.9,-12.46,85.64000000000001,4.393
538,chichester,90,GB,1571195707,93,50.84,-0.78,58.26199999999996,6.7
539,bologoye,100,RU,1571195707,83,57.88,34.11,36.14000000000002,3.428
540,cuyotenango,100,GT,1571195707,94,14.54,-91.57,55.274000000000015,0.45
541,mossendjo,100,CG,1571195707,99,-2.95,12.72,70.7,0.226
542,verkhnevilyuysk,100,RU,1571195708,87,63.45,120.31,33.98000000000004,3.367
543,malaya vishera,100,RU,1571195708,87,58.85,32.22,37.58000000000004,4.11
544,rio gallegos,0,AR,1571195708,81,-51.62,-69.22,43.06999999999996,3.1
545,hofn,100,IS,1571195709,85,64.25,-15.21,49.45999999999998,14.742
546,praia da vitoria,20,PT,1571195709,83,38.73,-27.07,71.86999999999996,11.95
547,chicama,75,PE,1571195709,82,-7.84,-79.15,62.86999999999996,4.1
548,santa maria,13,BR,1571195709,40,-16.02,-48.01,73.66999999999996,1.5
549,agirish,99,RU,1571195710,95,61.92,63.02,34.7,4.025
550,polna,0,PL,1571195710,99,49.67,21.0,58.26199999999996,1.79
551,madison,75,US,1571195710,65,43.07,-89.38,48.469999999999956,7.7
552,shuyskoye,100,RU,1571195711,96,59.37,41.03,30.38000000000004,0.83
553,nelson bay,0,AU,1571195711,73,-32.72,152.14,72.26600000000002,4.6
554,mareeba,13,AU,1571195711,61,-16.99,145.42,94.26199999999996,4.1
555,miyoshi,20,JP,1571195711,36,34.81,132.85,66.46999999999997,3.1
556,cap malheureux,40,MU,1571195712,69,-19.98,57.61,75.46999999999997,4.6
557,salym,98,RU,1571195712,90,60.06,71.48,39.91999999999996,2.518
558,okany,0,HU,1571195712,87,46.9,21.35,52.26799999999999,3.6
559,otofuke,20,JP,1571195712,44,43.02,143.2,57.469999999999956,1.5
560,dudinka,75,RU,1571195713,85,69.41,86.18,17.86999999999996,10.0
561,okato,0,NZ,1571195713,71,-39.19,173.88,60.27799999999996,4.02
562,eureka,90,US,1571195713,93,40.8,-124.16,52.26799999999999,0.878
563,gamba,0,CN,1571195713,41,28.28,88.52,32.719999999999956,2.124
564,zapolyarnyy,75,RU,1571195714,93,69.43,30.82,32.26999999999996,3.6
565,namibe,74,AO,1571195714,83,-15.19,12.15,70.88000000000005,2.315
